"RegionId","Points:0","Points:1","Points:2"
2,10.293,0.28898,1.9684
2,10.313,0.3019,1.9813
2,10.334,0.31508,1.9956
2,10.356,0.32798,2.0101
2,10.378,0.34061,2.0257
2,10.4,0.35314,2.0415
2,10.406,0.35634,2.046
2,10.429,0.36799,2.0625
2,10.441,0.37415,2.0714
2,10.448,0.37724,2.076
2,10.471,0.38777,2.0932
2,10.494,0.39818,2.1105
2,10.517,0.40756,2.1283
2,10.54,0.41679,2.1461
2,10.563,0.42557,2.1642
2,10.58,0.4316,2.1778
2,10.603,0.43941,2.1963
2,10.627,0.44668,2.2149
2,10.636,0.44962,2.2227
2,10.646,0.45256,2.2307
2,10.669,0.45889,2.2496
2,10.692,0.46503,2.2686
2,10.715,0.47082,2.2879
2,10.73,0.47417,2.2999
2,10.743,0.47733,2.3114
2,10.748,0.47837,2.3152
2,10.752,0.47925,2.3187
2,10.775,0.48402,2.3382
2,10.796,0.48819,2.3559
2,10.819,0.4925,2.3757
2,10.842,0.4967,2.3957
2,10.864,0.50072,2.4159
2,10.887,0.50456,2.4361
2,10.895,0.50595,2.4434
2,10.901,0.50688,2.4485
2,10.923,0.51054,2.469
2,10.946,0.51418,2.4896
2,10.957,0.51609,2.5007
2,10.979,0.51966,2.5216
2,11.001,0.52322,2.5426
2,11.023,0.52689,2.5638
2,11.045,0.5307,2.5851
2,11.066,0.53461,2.6067
2,11.087,0.53855,2.6284
2,11.108,0.54256,2.6503
2,11.129,0.54663,2.6724
2,11.15,0.55083,2.6946
2,11.165,0.55412,2.7113
2,11.179,0.55721,2.7269
2,11.199,0.56167,2.7495
2,11.212,0.56451,2.7644
2,11.225,0.56726,2.779
2,11.245,0.57155,2.8019
2,11.265,0.57568,2.8249
2,11.285,0.58003,2.8478
2,11.304,0.58423,2.8708
2,11.324,0.58813,2.8938
2,11.344,0.592,2.9167
2,11.365,0.59546,2.9394
2,11.385,0.59888,2.962
2,11.39,0.59976,2.9678
2,11.395,0.60068,2.973
2,11.417,0.60429,2.9947
2,11.438,0.60793,3.0163
2,11.461,0.61149,3.0373
2,11.484,0.61505,3.0578
2,11.508,0.61863,3.0777
2,11.536,0.62283,3.0998
2,11.566,0.62728,3.1202
2,11.622,0.63625,3.1533
2,11.681,0.64553,3.1817
2,11.749,0.65751,3.2031
2,11.819,0.66809,3.2119
2,11.946,0.6872,3.2277
2,12.075,0.70066,3.2263
2,12.196,0.71114,3.2194
2,12.317,0.71776,3.2035
2,12.437,0.72048,3.1805
2,12.557,0.72277,3.1568
2,12.59,0.72253,3.1492
2,12.593,0.72251,3.1487
2,12.595,0.72249,3.1481
2,12.598,0.72247,3.1476
2,12.6,0.72246,3.147
2,12.602,0.72244,3.1465
2,12.605,0.72242,3.1459
2,12.607,0.7224,3.1454
